SMILES,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=c1c2cc3ccccc3cc2oc2cc(OCC3CO3)cc(OCC3CO3)c12,5.66,13.368117625136474,13.368117625136474,0.0749345931745819,-0.115004986562526,0.3695721278379662,20.27586206896552,390.3910000000002,372.2470000000001,390.110338296,146.0,0.0,0.2038158401706017,-0.4905073126654167,0.4905073126654167,0.2038158401706017,0.8620689655172413,1.5517241379310345,2.2758620689655173,16.6099328157805,10.054254775808523,2.2563925184188154,-2.1204827717052384,2.3327679193566,-2.100333752260332,6.00305169791914,0.2535245746779133,3.639219442898271,1.541056024291253,1299.746778191869,19.371668241257197,15.55141955942563,15.55141955942563,14.24231607846689,9.666470293133523,9.666470293133523,7.453942044795063,7.453942044795063,5.244370921963618,5.244370921963618,3.502147921235192,3.502147921235192,-3.09,16932844.08303362,16.82739378400112,6.4714561663069325,3.201004397833844,165.07490693610413,23.364602752253543,53.472984868839525,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,22.90518256585281,12.13273413692322,18.59998814349063,23.364602752253543,32.71093714114367,0.0,0.0,0.0,12.207932775496603,26.427527858051672,58.75426412366524,0.0,11.49902366656781,14.90251629950064,0.0,11.49902366656781,0.0,38.63546063354828,9.473725907600098,0.0,0.0,57.74262466881805,0.0,32.71093714114367,0.0,73.73,0.0,4.794537184071822,0.0,17.636723167397143,59.86504023683355,10.772448428929591,0.0,12.13273413692322,36.39820241076966,0.0,23.364602752253543,28.331826131807887,0.0,13.368117625136474,2.9585665049103005,0.8702396699420514,1.038452223481986,15.160819039245473,0.2044767166835368,2.2341687554589584,0.0,0.2608695652173913,29.0,0.0,6.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0,2.0,2.0,0.0,2.0,3.755094526425828,6.0,3.654600000000002,107.96600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1c2c(OCC3CS3)cc(OCC3CS3)cc2oc2ccc3ccccc3c12,4.6,13.58112310510624,13.58112310510624,0.0548162320483747,-0.0548162320483747,0.2451216100835784,20.27586206896552,422.52700000000016,404.38300000000027,422.064651056,146.0,0.0,0.2044252333303402,-0.4921237452426781,0.4921237452426781,0.2044252333303402,0.896551724137931,1.6551724137931034,2.4482758620689653,32.17274575585357,10.033984176068383,2.2560237494632776,-2.126279332306213,2.365841598073145,-2.097377641074747,8.066712572517135,0.3151943439107257,3.6471542105326,1.5689896213081236,1305.256553196196,19.371668241257197,15.55141955942563,17.18441272128108,14.259152830872498,9.67245335727723,11.769962937238548,7.418258442272101,10.084925108938762,5.269695564044884,7.151336799269521,3.581992427096486,4.3751408970200965,-2.309999999999999,17353327.502807792,17.540109648325764,6.885756159346898,3.341147910278796,175.09403652782075,13.890876844653445,41.26505209334293,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,23.52376989878223,0.0,30.33183534230805,16.838815497391202,34.13831741038115,5.386224214464796,13.890876844653445,56.2347070399259,0.0,0.0,0.0,10.499876059964349,24.719471142519414,58.75426412366524,0.0,11.49902366656781,14.90251629950064,0.0,11.49902366656781,23.52376989878223,35.21934720248376,0.0,0.0,0.0,57.742624668818046,0.0,32.71093714114367,0.0,48.67,0.0,4.794537184071822,0.0,5.428790391900541,57.15115236777208,22.27815564242317,0.0,0.0,72.05470644647512,0.0,13.890876844653445,18.228202916395105,3.758388132556117,13.58112310510624,4.080079588622539,1.039607898715042,3.4874603975906147,15.403260438017591,0.0,1.255210856330084,0.0,0.2608695652173913,29.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0,2.0,2.0,0.0,2.0,4.164721311951003,6.0,5.087800000000004,120.97800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(OCC2CO2)cc2oc3ccccc3c(=O)c12,4.98,12.65426936360964,12.65426936360964,0.1057627341059879,-0.1057627341059879,0.5472566618741685,16.863636363636363,298.2940000000001,284.182,298.084123548,112.0,0.0,0.2037927681868795,-0.4956954898653388,0.4956954898653388,0.2037927681868795,1.2272727272727273,2.0454545454545454,2.8181818181818183,16.604652264028594,10.114576109454314,2.233181604861387,-2.097944002146364,2.3116704770233967,-2.066048616580722,5.934561371125664,0.2618160285359164,3.3627568325888832,1.9211630889387683,907.9507141819288,15.104083527755582,11.996906899019791,11.996906899019791,10.758351493073064,7.040468934705266,7.040468934705266,5.1923614176836645,5.1923614176836645,3.676342377463092,3.676342377463092,2.464244894370946,2.464244894370946,-2.53,303401.3724634994,13.155083151961108,5.032007511063021,2.194495822082261,125.555644099598,18.627739798453494,40.76213651657832,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,12.13273413692322,12.13273413692322,19.10290372025525,18.627739798453494,21.93848871221408,0.0,0.0,0.0,6.103966387748303,20.32356147030337,46.621529986742026,0.0,11.49902366656781,14.90251629950064,0.0,11.49902366656781,0.0,26.427527858051672,4.736862953800049,0.0,0.0,45.60989053189483,0.0,21.93848871221408,0.0,61.2,0.0,4.794537184071822,0.0,11.532756779648842,40.044394343294805,6.606881964512918,7.109797541277533,24.26546827384644,12.13273413692322,0.0,18.627739798453494,21.9771909801825,0.0,12.65426936360964,0.9625654814394896,0.8937693163685232,1.0435180461073317,10.580744017252856,0.1576884768803961,1.2052691203764434,1.5249851977828168,0.2352941176470588,22.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,0.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,3.008930783151223,4.0,2.732400000000001,81.77700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1c2c(OCC3CO3)cc(OCC3CO3)cc2oc2ccc3ccccc3c12,4.99,13.538414771772906,13.538414771772906,0.0720517453359264,-0.1094059691777944,0.2842290497416198,20.27586206896552,390.3910000000001,372.2470000000002,390.110338296,146.0,0.0,0.2044252464784218,-0.4905073126653663,0.4905073126653663,0.2044252464784218,0.8620689655172413,1.6206896551724137,2.413793103448276,16.609933153754493,10.033968750780922,2.2577207731153357,-2.1233555323403586,2.339058725358174,-2.102164677874553,6.084745706647385,0.2535252691761543,3.6471542105326,1.5689896213081236,1299.746778191869,19.371668241257197,15.55141955942563,15.55141955942563,14.259152830872498,9.67245335727723,9.67245335727723,7.418258442272101,7.418258442272101,5.269695564044884,5.269695564044884,3.581992427096486,3.581992427096486,-3.089999999999999,17353327.502807792,16.82739378400112,6.47145616630693,3.103135128190602,165.07490693610407,23.364602752253543,53.47298486883953,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,16.838815497391202,12.13273413692322,18.59998814349063,23.364602752253543,32.71093714114367,0.0,0.0,0.0,12.207932775496603,26.427527858051672,58.75426412366524,0.0,11.49902366656781,14.90251629950064,0.0,11.49902366656781,0.0,38.63546063354828,9.473725907600098,0.0,0.0,57.742624668818046,0.0,32.71093714114367,0.0,73.73,0.0,4.794537184071822,0.0,17.636723167397143,59.86504023683356,10.772448428929591,0.0,12.13273413692322,36.39820241076966,0.0,23.364602752253543,28.365872977417304,0.0,13.538414771772906,2.834181779703515,0.8758386873267829,1.0382444150499708,15.081858048342848,0.2015938688448817,2.230662118208461,0.0,0.2608695652173913,29.0,0.0,6.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0,2.0,2.0,0.0,2.0,3.755094526425826,6.0,3.654600000000003,107.96600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(O)c2c(=O)c3ccc(O)c(O)c3oc2c1CCC(C)(C)O,5.33,12.8223898888259,12.8223898888259,0.0293563791257243,-0.9655051125388424,0.4169273729509363,12.0,360.3620000000002,340.2020000000001,360.12090298,138.0,0.0,0.2039486548736124,-0.506892352450054,0.506892352450054,0.2039486548736124,1.1153846153846154,1.807692307692308,2.423076923076923,16.46730808121212,9.959046199276298,2.229741902417229,-2.1867236506980943,2.39527243227163,-2.191858355700525,5.9759393140933605,0.071274078523883,2.5591221570101013,2.4238414361951843,1057.8249587477976,19.22325016020209,14.659863623333395,14.659863623333395,12.136047572249227,8.06431271529064,8.06431271529064,6.834230729010505,6.834230729010505,4.315253747406094,4.315253747406094,2.9240034851167787,2.9240034851167787,-2.93,466983.4929668892,17.879015172355857,6.102288267182044,2.9029966952332757,148.24120403169076,29.580123470216225,22.46826802267485,11.332531974926148,11.178302225184446,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,38.821851782156486,11.629818560158606,18.09707256672602,29.580123470216225,21.938488712214077,0.0,0.0,0.0,32.29016845621695,7.109797541277533,33.985880273054185,0.0,22.99804733313562,10.16565334570059,0.0,22.99804733313562,0.0,33.13695793162404,6.4208216229260096,0.0,25.831747514004253,27.41078932651,0.0,21.938488712214077,0.0,120.36,22.52886486945204,25.220646763434644,0.0,27.688000545497985,24.15460657083292,0.0,25.30889874666236,13.847474399381248,0.0,0.0,9.154013890853395,11.01652171516755,0.0,12.8223898888259,40.06875683456221,-1.1650038842697563,-1.0038206910850749,3.816553748029668,0.6473038706223229,3.30062203582586,1.4133431489879902,0.3157894736842105,26.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,7.0,4.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.19626555827065,3.0,2.775100000000001,96.15520000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc2c(=O)c3c(OC)cc(OCC4CO4)cc3oc12,5.21,12.866865735491729,12.866865735491729,0.1346273946778995,-0.1675219933652469,0.5296912014978347,16.333333333333332,328.3200000000001,312.19200000000006,328.09468823199995,124.0,0.0,0.2039409116129525,-0.4956954896568663,0.4956954896568663,0.2039409116129525,1.1666666666666667,1.9583333333333333,2.6666666666666665,16.604762203811234,10.107474140136697,2.2354006577235914,-2.109231557282462,2.335792292974716,-2.0699860756639272,5.954211635039831,0.2618060207162487,3.429290908269332,1.9499532620661144,970.552792276934,16.681433796945207,13.32780492029403,13.32780492029403,11.707039898056806,7.569508037067728,7.569508037067728,5.533159618417654,5.533159618417654,3.980208658763708,3.980208658763708,2.6731656583520853,2.6731656583520853,-2.73,758120.1996729177,14.836635751585357,5.721660261180258,2.4469898869475983,137.0341314435015,23.364602752253543,35.17911637493607,11.332531974926148,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,12.13273413692322,12.13273413692322,26.212701261532786,23.364602752253543,21.938488712214077,0.0,0.0,0.0,6.103966387748303,27.433359011580905,40.555162918280416,0.0,17.248535499851716,19.63937925330069,0.0,17.248535499851716,0.0,33.537325399329205,4.736862953800049,0.0,0.0,39.543523463433225,0.0,21.938488712214077,0.0,70.43,0.0,4.794537184071822,0.0,11.532756779648842,52.40078814109162,0.0,14.219595082555069,30.33183534230805,0.0,0.0,23.364602752253543,27.432367471310023,0.0,12.866865735491729,0.8272905381288318,0.6290470941463013,1.4797239281515082,8.584522256943794,0.1346273946778995,1.164118281176362,3.048103966640222,0.2777777777777778,24.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,6.0,0.0,6.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,3.5370912162271755,4.0,2.7410000000000005,88.32900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(COc2cc(OCC3(C)CO3)c3c(=O)c4ccccc4oc3c2)CO1,4.8,13.055283997858403,13.055283997858403,0.1178181295666411,-0.2960776880196527,0.4910336248740415,26.296296296296298,368.3850000000001,348.22500000000014,368.12598836,140.0,0.0,0.2037930974284356,-0.4902145408529628,0.4902145408529628,0.2037930974284356,0.9629629629629628,1.6296296296296295,2.333333333333333,16.626081152061264,10.109088697643156,2.4101577972159958,-2.144345445908174,2.3482653843087875,-2.186657165131105,5.935041089363343,0.1956549038530804,3.578037108676253,1.610772451378632,1090.9590914560483,18.648053602125596,15.242018482667126,15.242018482667126,12.947820184054564,8.979833924944746,8.979833924944746,7.776403897632018,7.776403897632018,4.969598190864364,4.969598190864364,2.9431308829433926,2.9431308829433926,-2.5699999999999994,3428231.8510101954,16.59259545601943,5.711436624687743,3.151699900901122,155.1231266331621,23.364602752253543,52.4671537153103,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,25.980208536304467,12.13273413692322,18.59998814349063,23.364602752253543,21.938488712214077,0.0,0.0,0.0,25.049576021348624,26.427527858051672,46.62152998674202,0.0,11.49902366656781,14.90251629950064,0.0,11.49902366656781,0.0,37.62962948001905,9.473725907600098,0.0,13.847474399381248,45.609890531894834,0.0,21.938488712214077,0.0,73.73,0.0,4.794537184071822,0.0,16.630892013867918,59.86504023683356,0.0,0.0,24.26546827384644,25.980208536304467,0.0,23.364602752253543,28.58493605335461,0.0,13.055283997858403,0.9402567029898388,0.3205697436165067,1.0232601095993952,10.666966143799884,0.0,6.0753939154480285,0.0,0.3809523809523809,27.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0,2.0,2.0,0.0,2.0,3.509909532819881,5.0,3.281600000000002,99.69400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1c2ccccc2oc2cc(OCC(O)COCCO)cc(O)c12,4.81,12.495146958514455,12.495146958514455,0.0137342564308655,-0.8953689683199066,0.4380897807490766,12.56,346.3350000000001,328.1910000000001,346.105252916,132.0,0.0,0.2037845705391254,-0.5068927346951774,0.5068927346951774,0.2037845705391254,1.12,1.92,2.72,16.514871808395537,10.115937836531565,2.13933243645776,-2.1295858479827965,2.3002489691393126,-2.237460506703219,5.932034046394276,0.0013229427904527,2.597916448508659,1.8609545127372047,931.7449404971348,17.81119030894213,13.3445129574289,13.3445129574289,12.096555450524589,7.779102826722749,7.779102826722749,5.506230373270533,5.506230373270533,3.62178246855058,3.62178246855058,2.489038929402913,2.489038929402913,-2.6099999999999994,493175.4690026413,17.220750004917022,7.519360115961137,3.736953189034681,142.19557339460505,29.21045902917556,40.76213651657831,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,12.13273413692322,12.13273413692322,25.20687010800355,29.21045902917556,21.938488712214077,0.0,0.0,0.0,6.103966387748303,26.427527858051672,46.62152998674202,0.0,11.49902366656781,10.16565334570059,0.0,11.49902366656781,0.0,47.85107643032209,4.736862953800049,0.0,0.0,45.60989053189483,0.0,21.938488712214077,0.0,109.36,6.103966387748303,15.007591973753234,0.0,54.32458627262706,10.969244356107035,0.0,12.13273413692322,24.26546827384644,0.0,0.0,18.997404239494152,16.10626968571947,0.0,12.495146958514455,28.99378296337286,0.2889321485826723,0.0024654415383136,9.565121113170807,-0.8953689683199066,-0.056349342578668,0.0,0.2777777777777778,25.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,7.0,3.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,5.179560830156424,3.0,1.4003999999999996,91.06140000000003,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(=O)c3cccc(CC(=O)N/N=C/c4cc(Cl)ccc4O)c3oc2c1C,4.44,12.959282096682715,12.959282096682715,0.003917617123855,-0.3944648631057357,0.2784082124525703,11.451612903225806,434.8790000000001,415.72700000000015,434.103334768,156.0,0.0,0.244126633461767,-0.5072720154049036,0.5072720154049036,0.244126633461767,1.1290322580645162,1.903225806451613,2.7096774193548385,35.495691932319446,10.023500118290302,2.147317018631399,-2.0903278209287093,2.257494661487274,-2.1980421808564063,6.304834491340875,-0.1199119681335795,2.7407959509943023,1.6422391899387154,1423.0411189514434,22.12059138570063,16.900395739293913,17.65632468531237,14.84624434829851,9.599407628552658,9.977372101561883,7.282245632585775,7.718681413057761,5.20014807541221,5.435245178199949,3.3860477930425668,3.5665904232713075,-3.6399999999999992,9479969.18554523,20.625447046509084,8.239442220418118,4.022423199358481,182.31721865389184,9.523678331894054,16.915552116568392,0.0,11.335970121252046,0.0,0.0,9.589074368143644,5.425791397110385,5.101407525739723,0.0,29.800041095617345,55.30621272508328,16.149536297135317,23.407870631390917,14.318215515965877,45.66120891133342,0.0,5.425791397110385,5.101407525739723,20.268296022307258,0.0,86.03070340419457,0.0,5.749511833283905,10.854581789010926,0.0,5.749511833283905,11.600939890232516,17.22830770372753,11.21535880699783,13.847474399381248,22.253805966787983,62.84403219455778,5.022633313741326,21.938488712214077,0.0,91.9,5.907179729351506,14.69560176298435,0.0,17.599123848110455,38.088025009349394,11.126902983393991,18.347334716458537,30.33183534230805,19.913841467842857,10.527198922850108,16.018090827285864,6.10720558870676,5.900062617324047,25.39385696160811,15.061194874012092,6.071368866931223,-0.3983824802295908,13.343598192346716,1.2752975828973905,3.856908907514361,0.0,0.125,31.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.482005780967907,4.0,4.614840000000004,122.02150000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
